,Unnamed: 0,사업자등록번호,Unnamed: 2,기업명,기업영문명,대표자명,종업원수,종업원수기준년월,산업분류코드,산업분류코드설명,기업규모,기업형태,업태명,설립일,이메일주소,전화번호,팩스전화번호,우편번호,주소,상세주보,대분류,중분류,소분류,세분류,indCd1_str
58,4649,2068101213,,(주)온라인정***,ONLINEINFOMATION CO.***,반**,8.0,Dec-20,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,건설/도소매/서비스,20031218.0,bcban@online-info.co.kr,02-333-4901,02-333-4905,4044.0,서울 마포구 양화로6길 9-24,"2층 (서교동,동우빌딩)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
59,4740,1238601089,,(주)브로드텍인터***,"Brodatek International Co.,L***",박**,10.0,Mar-19,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도매업외,20090929.0,smmoon@broad-tek.com,031 756 0890,031 990 6849,16006.0,경기도 의왕시 이미로 40,"디동 301, 302, 303호 (포일동,인덕원아이티밸리)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
60,4901,5048100506,,(주)데이타***,"DATA SOLUTION CO.,L***",유**,9.0,Feb-20,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,"건설업/도매/도매,서비스/서비스",20051001.0,sumik@datasolution.co.kr,053-421-4001,053-425-7002,41952.0,대구광역시 중구 동덕로 64-15,(대봉동),도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
61,4966,7428802007,,(주)***,sysw***,김**,10.0,Dec-20,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도매업/서비스업/소매,20170620.0,kdk4424@nate.com,053-294-9111,070-7614-2343,41593.0,대구 북구 침산로21길 39,"201호 (칠성동2가,침산태왕아너스로뎀)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
62,5086,1148601479,,(주)스페이로시***,Sparo Syst***,이**,4.0,Mar-19,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,서비스외,20021121.0,gloria@speiro.co.kr,02  419 1578,02  419 1579,5623.0,서울 송파구 석촌호수로 268,"202호 (송파동,경남레이크파크)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
63,5115,2648102422,,(주)제이원아이티***,Jwonit System. ***,이**,30.0,Apr-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,건설업/도소매/부동산임대업/서비스,20140113.0,,02-440-0866,02-440-0877,8589.0,서울 금천구 가산디지털2로 70,"710, 711호 (가산동,대륭테크노타운19차)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
64,5117,6168101144,,티엔정보기술***,"TN Information Technology CO., L***",강문화외 ***,6.0,Mar-19,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,건설업/도소매/도소매. 서비스/서비스,20060301.0,hyun0432@empal.com,064 722 0992,064 725 0993,63196.0,제주도 제주시 동광로7길,30 (이도일동),도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
65,5128,7968608709,,(주)아이***,ICTNET I***,이**,10.0,Mar-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,건설업/도소매/서비스,20150910.0,mshan@ictnet.co.kr,02-539-0177,061-332-0174,58217.0,전남 나주시 상야2길 7,"A동 1003호 (빛가람동,중흥s클래스 메가티움 1차)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
66,5238,3128102418,,(주)눈***,NonuSoft ***,김**,13.0,May-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,건설/도매 및 소매업/도소매/서비스업/제조업,20000310.0,tax@nounsoft.com,041-357-7825,041-356-7827,31777.0,충남 당진시 청룡길 135,203호 (읍내동),도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
67,5486,2308803811,,(주)인***,Infocz I***,탁**,13.0,Jun-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,서비스/소매,20180220.0,,02-403-0122,02-569-9404,5854.0,서울특별시 송파구 송파대로 201,"B동 9층 902호 (문정동,송파테라타워2 비동)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
68,5683,1198603280,,(주)에스지***,SG Sys***,김**,1.0,Aug-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도소매/서비스/제조업,20131212.0,aacjkim@uisn.co.kr,02-803-1263,02-6280-1263,6555.0,서울특별시 서초구 방배중앙로27길 17,"1층 77호 (방배동,남부종합시장)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
69,5828,6588703580,,(주)엑사***,"exadata co.,***",김**,2.0,May-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도소매/서비스/정보통신업,20160229.0,,02-6403-9267,0507-517-9266,4799.0,서울 성동구 아차산로17길 49,"1313호 (성수동2가,데시앙플렉스)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
70,5935,3568802723,,(주)하이클라우드***,,신**,6.0,Dec-20,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도소매/서비스,20161130.0,,02-6083-3535,02-6083-3537,4794.0,서울 성동구 아차산로 103,"610호 (성수동2가,영동테크노타워)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
71,6033,1378103123,,(주)소***,"SOFTCEN Co., ***",얼티**,35.0,Mar-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,코스닥등록,건설업/도매/도매 및 소매업/부동산/서비스업,19880422.0,sypark@btc.co.kr,02 2027 3800,02 586 6052,6710.0,서울특별시 서초구 반포대로 13,"1층 (서초동,아이티센빌딩)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
72,6127,2158602872,,(주)크로니***,"Kroni IT Co., L***",이**,45.0,Mar-19,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,"도매, 서비스",20040213.0,jung4006@cronyit.co.kt,02-2152-8800,02-2152-8888,5718.0,서울특별시 송파구 중대로 113,"5층 (가락동,전기회관)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
73,6128,1068104928,,(주)디지***,"Digital Hongil Co, ***",박**,12.0,Mar-19,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,"제조,도소매외",19980415.0,ray@redsun.co.kr,02-6393-5381,02-6393-5386,3925.0,서울특별시 마포구 월드컵북로 402,"2006호 (상암동,케이지아이티센터)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
74,6133,1328608351,,아즈넷코리아***,Aznet Korea I***,김**,16.0,Mar-19,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도.소매,20120416.0,yjkim@aznetinc.com,070 71667499,02-508-7499,5587.0,서울특별시 송파구 삼학사로 23,"B1호호 (삼전동,한영해시안오피스텔)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
75,6148,1068608144,,(주)이엠텍아***,EMTEK ***,이**,58.0,May-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,외감,도매/도소매/제조업,20030918.0,ceo@e-mtek.co.kr,02 1577 3116,02 790 8948,4373.0,서울 용산구 청파로 40,3층 (한강로3가),도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
76,6168,1208702399,,소프트웨어원코리아***,"SoftwareOne Korea Co., L***",라파엘헐***,31.0,Apr-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,서비스,20120619.0,,02-6203-2876,02-563-1229,6160.0,서울특별시 강남구 테헤란로63길 14,"6층 (삼성동,인화빌딩)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
77,6355,1058606499,,(주)코리안소프트***,"Koreansoft Co.,L***",신**,6.0,Mar-19,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,"도매,도소매 외",20030213.0,jwshin@koreansoft.com,02-3272-8565,02-3272-8564,4158.0,서울 마포구 큰우물로 75,"1210호 (도화동,성지빌딩)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
78,6367,1058708245,,(주)수안인터***,Sooan Inter Ko***,박**,10.0,Jun-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도매/도소매/제조업,20070622.0,suan135@naver.com,02-777-4473,02-777-4475,4136.0,서울특별시 마포구 대흥로 110,"2층 (대흥동,수안빌딩)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
79,6396,1228105945,,(주)동심***,DONG SIM COMPUTER I***,노**,8.0,Apr-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도매/서비스/제조．도소매,19900802.0,shpark@dongsim.co.kr,02-338-1980,02-325-0707,3930.0,서울특별시 마포구 성암로13길 30-1,"3층 (상암동,윤한빌딩)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
80,6567,1058609958,,(주)다연***,"Dayon System CO., L***",오**,3.0,Jun-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도매/도소매/서비스,19991228.0,webmaster@dayon.co.kr,02-325-9504,02-325-9295,3998.0,서울 마포구 월드컵북로7길 76-12,102호 (성산동),도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
81,6603,1058703053,,(주)한국그린***,KOREA GREEN IT CO.***,송**,27.0,May-21,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도매/도소매/서비스/임대,20090910.0,bmkim@koreagit.com,02-715-0456,02-715-0457,4159.0,서울특별시 마포구 토정로 259,"1층,3층 (용강동)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
82,6605,1058704792,,우리테크***,"WooRi Tech Co., L***",임정이외 ***,10.0,Apr-20,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,"도소매,서비스",20100106.0,,02 313 3377,02 313 3508,4206.0,서울 마포구 마포대로 196,"18호 (아현동,고려아카데미텔3층)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
83,6608,1058703336,,(주)엘림지티***,"Elim GT Company Co.,L***",김**,11.0,Mar-19,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도매,20100127.0,,02-323-0855,,3995.0,서울 마포구 동교로,"190, 401호 (동교동,대원빌딩)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
84,6661,1108103286,,케이디아이앤씨***,KDI**,박**,23.0,Dec-20,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반,도매/서비스,19951024.0,jsno@kodonet.co.kr,02-3272-2760,02-3272-2876,7547.0,서울특별시 강서구 양천로 583,"B동 1306호 (염창동,우림블루나인비즈니스센터)",도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
85,9327,2118603833,,블루**,,박**,30.0,Apr-22,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,외감,도매 및 소매업,19990806.0,,02-567-8920,,,"서울 서초구 서초대로78길 5 12층 (서초동,대각빌딩)",,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510
88,3,1018102731,,(주)파***,"Power PT Co., L***",이**,18.0,Mar-19,73203,시각 디자인업,중소기업,일반,서비스외,20030909.0,account@powerpt.co.kr,02  733 8209,02  733 8205,4172.0,서울 마포구 삼개로 27,2층 (도화동),"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
89,213,1058600468,,(주)이노이즈인터***,"Inoiz Interactive Co., L***",박희성외 ***,23.0,Mar-19,73203,시각 디자인업,중소기업,일반,서비스/제조,20030527.0,skhong@innoiz.com,02-322-0142,02  322 2451,,서울 마포구 월드컵로5길,"16 (합정동,비씨씨빌딩)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
90,283,3018803905,,(주)***,stamp I***,김태찬외***,7.0,Jun-21,73203,시각 디자인업,중소기업,일반,도소매/서비스/소매/음식,20161216.0,,02-336-1015,02-3144-1016,4074.0,서울 마포구 와우산로3길 24,", 1,2층 (상수동,키멜리움)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
91,871,8648605805,,(주)디자***,"Designfever Co.,***",노진영외***,101.0,Jan-22,73203,시각 디자인업,중소기업,일반,서비스/소매,20150701.0,,02-325-2767,--,4047.0,서울 마포구 양화로10길 40,"지하2층, 지하1층, 2층, 3층,4층 (서교동,디에프)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
92,1058,1068608794,,인포**,"Info gram Co.,L***",김**,13.0,Mar-19,73203,시각 디자인업,중소기업,일반,서비스,20130801.0,andrewchoi99@infogram.kr,02  719 3161,02-3273-3161,12106.0,경기도 남양주시 순화궁로 249,"1동 엔801,엔802호 (별내동,별내역파라곤스퀘어)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
93,1214,5738705824,,(주)브로***,"bro.s Group Co., L***",권태규외***,11.0,Mar-19,73203,시각 디자인업,중소기업,일반,디자인외,20160623.0,broslab@broslab.co.kr,02  553 0827,260046267,4001.0,서울특별시 마포구 동교로17안길 43,(서교동),"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
94,1271,8328806863,,(주)그리***,"Geurigo Namu Co., L***",김후정외 ***,7.0,Apr-20,73203,시각 디자인업,중소기업,일반,,20190429.0,,222682592,02-511-2029,4044.0,서울특별시 마포구 독막로3길,"51, 202호 (서교동,서주빌딩)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
95,1359,8728607133,,(주)디자인턴커뮤니케***,"Design Teon Communications Co., L***",장**,6.0,Apr-20,73203,시각 디자인업,중소기업,일반,,20180420.0,,02-785-0731,02-6442-0731,3993.0,서울특별시 마포구 월드컵북로6길 64,"4층 (동교동,동교빌딩)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
96,1405,7088803730,,(주)**,THE FLOWER ***,정**,7.0,May-21,73203,시각 디자인업,중소기업,일반,"도소매/서비스/서비스업/전문, 과학 및 기술서비스업/정보통신업/제조업",20180116.0,tfwlab12@bill36524.com,02-336-8212,02-323-8212,3962.0,서울 마포구 월드컵로 163-3,1층 (망원동),"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,73203
